normalizedPath,domains,repos,methods,occurrences,coverageCategory,evidence
/hr/comp/detail,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/CompanyController.java:58
/hr/comp/list,customer-org|new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/CompanyController.java:42 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/common.ts:45
/hr/company/audit,customer-org,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2537
/hr/company/authorize/setting,customer-org,miniapp,POST(default),1,frontend-only,semir-reabam-front/public/api.js:41
/hr/company/copy,customer-org,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2539
/hr/company/extended/rpc/getSyscompanyExtended,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/CompanyExtendedRpcController.java:31
/hr/company/extended/rpc/getSyscompanyExtendedMap,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/hr/controller/CompanyExtendedRpcController.java:55
/hr/company/grade/detail,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/grade/CompanyGradeController.java:58 | semir-reabam-admin/src/js/api2.js:790
/hr/company/grade/edit,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/grade/CompanyGradeController.java:46 | semir-reabam-admin/src/js/api2.js:788
/hr/company/grade/gradeApp,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/grade/CompanyGradeController.java:96 | semir-reabam-admin/src/js/api2.js:868
/hr/company/grade/gradeCalculate,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/grade/CompanyGradeController.java:83
/hr/company/grade/gradeSpecify,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/grade/CompanyGradeController.java:117 | semir-reabam-admin/src/js/api.js:941
/hr/company/grade/list,customer-org,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/grade/CompanyGradeController.java:70 | semir-reabam-admin/src/js/api.js:939 | semir-reabam-admin/src/js/api2.js:786
/hr/company/integral/record,customer-org,backend|admin-v1,ANY|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/integral/CompanyIntegralRecordController.java:26 | semir-reabam-admin/src/js/api.js:2167
/hr/company/invitationCodeValid,customer-org,miniapp,POST(default),1,frontend-only,semir-reabam-front/public/api.js:226
/hr/company/invite/set/detail,customer-org,backend|admin-v1,ANY|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/invite/CompanyInviteRewardSetController.java:52 | semir-reabam-admin/src/js/api2.js:1599
/hr/company/invite/set/edit,customer-org,backend|admin-v1,ANY|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/invite/CompanyInviteRewardSetController.java:41 | semir-reabam-admin/src/js/api2.js:1601
/hr/company/invite/set/switch,customer-org,backend|admin-v1,ANY|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/invite/CompanyInviteRewardSetController.java:28 | semir-reabam-admin/src/js/api2.js:1603
/hr/company/label/add,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelController.java:44 | semir-reabam-admin/src/js/api2.js:2103
/hr/company/label/adjustCompanyLabelOrderNo,customer-org,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelController.java:107 | semir-reabam-admin/src/js/api.js:692 | semir-reabam-admin/src/js/api2.js:610
/hr/company/label/comp/adjustOrderNo,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelCompController.java:48 | semir-reabam-admin/src/js/api.js:687
/hr/company/label/comp/list,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelCompController.java:58 | semir-reabam-admin/src/js/api.js:2587
/hr/company/label/comp/mall,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelCompController.java:68
/hr/company/label/comp/save,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelCompController.java:38 | semir-reabam-admin/src/js/api.js:2588
/hr/company/label/del,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelController.java:72 | semir-reabam-admin/src/js/api2.js:2106
/hr/company/label/detail,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelController.java:54 | semir-reabam-admin/src/js/api2.js:2104
/hr/company/label/findCompanyByLabelIds,mid-presale|customer-org,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelController.java:116 | semir-reabam-admin/src/features/addPresaleActivity/services.js:369 | semir-reabam-admin/src/js/api.js:2825
/hr/company/label/getLabelApplyCompany,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelController.java:63 | semir-reabam-admin/src/js/api2.js:41
/hr/company/label/list,customer-org,backend|admin-v1|admin-v2,POST|POST(default),5,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelController.java:89 | semir-bmall-admin-v2/app/src/pages/storeFiles/service/index.ts:85 | semir-bmall-admin-v2/app/src/services/presale.ts:114 | semir-reabam-admin/src/js/api.js:2589 | semir-reabam-admin/src/js/api2.js:2105
/hr/company/label/listCompanyLabelAnonymous,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/label/CompanyLabelController.java:98
/hr/company/receiveNetCode/check,customer-org,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:342
/hr/company/supply/getCompanyListByCompanyIds,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/company/supply/CompanySupplyController.java:28
/hr/company/upgrade/detail,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/upgrade/controller/SysCompanyUpgradeSetController.java:38 | semir-reabam-admin/src/js/api2.js:1662
/hr/company/upgrade/edit,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/upgrade/controller/SysCompanyUpgradeSetController.java:53 | semir-reabam-admin/src/js/api2.js:1664
/hr/companyAttributes/list,customer-org,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:1525
/hr/companyTlAccount/addBatch,customer-org,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:738
/hr/companyTlAccount/deleteBatch,customer-org,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:740
/hr/companyTlAccount/page,customer-org,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:736
/hr/companyTlAccount/updateBatch,customer-org,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:742
/hr/distributor,customer-org,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:48 | semir-reabam-admin/src/js/api.js:1986 | semir-reabam-admin/src/js/api2.js:2043
/hr/distributor/commonSearch,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:119
/hr/distributor/distributorfund,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:53
/hr/distributor/downBox/page,cart|customer-org|new-store-order,backend|admin-v1|admin-v2,POST|POST(default),7,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:87 | semir-bmall-admin-v2/app/src/pages/liveRoom/service/orderList.ts:23 | semir-bmall-admin-v2/app/src/pages/midShopCart/service/orderList.ts:23 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/common.ts:14 | semir-bmall-admin-v2/app/src/pages/supplyShopCart/service/orderList.ts:23 | semir-reabam-admin/src/js/api.js:2876 | semir-reabam-admin/src/js/api.js:2989
/hr/distributor/downBox/pageByUser,customer-org|new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:95 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/common.ts:29
/hr/distributor/get,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:63 | semir-reabam-admin/src/js/api.js:1988
/hr/distributor/getByCode,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:69
/hr/distributor/getByUser,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:78 | semir-reabam-admin/src/js/api.js:2731
/hr/distributor/invoice/batchSave,customer-org,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorInvoiceController.java:109 | semir-bmall-admin-v2/app/src/pages/retailerFiles/service/index.ts:352
/hr/distributor/invoice/detailById,customer-org,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorInvoiceController.java:51
/hr/distributor/invoice/getLastUpdateTimeRange,customer-org,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorInvoiceController.java:155 | semir-bmall-admin-v2/app/src/pages/retailerFiles/service/index.ts:270
/hr/distributor/invoice/queryActiveByDisId,customer-org,admin-v2,GET,1,frontend-only,semir-bmall-admin-v2/app/src/pages/midPackageOrder/service/common.ts:34
/hr/distributor/invoice/queryByDisId,customer-org,admin-v2,GET,3,frontend-only,semir-bmall-admin-v2/app/src/pages/retailerFiles/service/index.ts:303 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/addMutilStoreOrder.ts:52 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/approveModal.tsx:59
/hr/distributor/invoice/queryByDisIdAndInvoiceCode,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorInvoiceController.java:184
/hr/distributor/invoice/queryInvoiceByDisIdAndInvoiceList,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorInvoiceController.java:165
/hr/distributor/invoice/selectAndSyncByCodes,customer-org,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorInvoiceController.java:137 | semir-bmall-admin-v2/app/src/pages/retailerFiles/service/index.ts:226
/hr/distributor/invoice/syncByCodes,customer-org,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorInvoiceController.java:118 | semir-bmall-admin-v2/app/src/pages/retailerFiles/service/index.ts:174
/hr/distributor/invoice/syncByTime,customer-org,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorInvoiceController.java:127 | semir-bmall-admin-v2/app/src/pages/retailerFiles/service/index.ts:195
/hr/distributor/invoice/syncFromMdmInvoice,customer-org,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorInvoiceController.java:146 | semir-bmall-admin-v2/app/src/pages/retailerFiles/service/index.ts:247
/hr/distributor/list/page,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:103 | semir-reabam-admin/src/js/api.js:2528
/hr/distributor/saveUpdate,customer-org,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:1990
/hr/distributor/sync/sap/invoice,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorController.java:112
/hr/distributor/v2/detail,customer-org,backend|admin-v2,GET,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorNewController.java:161 | semir-bmall-admin-v2/app/src/pages/retailerFiles/service/index.ts:286
/hr/distributor/v2/getDistributorById,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorNewController.java:213
/hr/distributor/v2/getDistributorDropDownBoxList,customer-org,backend|admin-v2,POST,3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorNewController.java:90 | semir-bmall-admin-v2/app/src/pages/storeFiles/service/index.ts:14 | semir-bmall-admin-v2/app/src/services/presale.ts:198
/hr/distributor/v2/getDistributorList,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorNewController.java:142
/hr/distributor/v2/getDistributorMapById,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorNewController.java:222
/hr/distributor/v2/getFirstChannelList,supply-presale|pickup|cart|customer-org,backend|admin-v1|admin-v2,POST|POST(default),13,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-hr/src/main/java/com/reabam/controller/DistributorNewController.java:97 | semir-bmall-admin-v2/app/src/pages/liveRoom/service/orderList.ts:73 | semir-bmall-admin-v2/app/src/pages/midShopCart/service/orderList.ts:73 | semir-bmall-admin-v2/app/src/pages/supplyShopCart/service/orderList.ts:47 | semir-bmall-admin-v2/app/src/services/presale.ts:302 | semir-reabam-admin/src/components/pages/businessOverview/index.vue:882 | semir-reabam-admin/src/components/pages/preSaleBillOfLading/list.vue:1156 | semir-reabam-admin/src/components/pages/presalePickupManage/components/createBill/chooseOrder.vue:547
